"Gene","Beta","HR","Pvalue","FDR"
"AL139123.1",-0.486094746610419,0.615023533157838,0.00297179666085732,0.0786932872487046
"KPNA4P1",-0.622908205158381,0.536382257477509,0.00297770876415235,0.0788128212619027
"SHISAL2A",-0.323024099584085,0.723956407109373,0.00298526349839067,0.0789448732301277
"AC012651.1",-0.522134182296731,0.593253085720501,0.00298644416151853,0.0789448732301277
"PIK3CG",-0.211402094130155,0.809448526935468,0.0029868989392625,0.0789448732301277
"AC025442.2",-0.575389118596998,0.562485952472852,0.00298944635667751,0.0789455329818606
"AL590609.2",-2.02252761742712,0.132320586215901,0.00298972457989698,0.0789455329818606
"AC009090.5",-0.509213182359362,0.600968245253563,0.00299450849420886,0.0790348365494
"TRAV14DV4",-0.388589917531097,0.678012253950953,0.00299630167342106,0.0790451582315329
"LETM1",0.413028561700971,1.51138819313515,0.00301318663784938,0.0794534190343296
"REV3L",-0.320321530071825,0.725915595852842,0.00302535778754753,0.0797370596684336
"GFRA1",-0.150186468720812,0.86054749627243,0.00303282858021708,0.0798966093637
"MIR6769A",-0.77706551291363,0.459753173473982,0.00303569906129323,0.0799348763565938
"SSB",0.484492279225027,1.62335059075485,0.0030385251213861,0.0799719384889181
"AL157895.1",-0.324460437694967,0.722917307359155,0.00304235085025901,0.0800352643650033
"KIF18B",0.163906973770224,1.17810471535503,0.0030494339923279,0.0801841841191593
"TPI1P1",0.228808922073405,1.25710181165181,0.0030553994529872,0.0802705298987592
"AC006042.2",-0.359477019672278,0.698041292491494,0.00305556543853301,0.0802705298987592
"ARL14",0.119725501701459,1.12718739808618,0.00306322616132198,0.0804183477057024
"FCF1P7",-0.528800748718957,0.589311278378426,0.00306408073354133,0.0804183477057024
"PLK4",0.233028416097943,1.26241735179269,0.00306547164076122,0.0804183477057024
"AC025588.3",3.1057093449575,22.3250495212568,0.00306731748601321,0.0804293444611539
"LCA5",-0.257374671273203,0.773078509187524,0.00307025234876096,0.0804566017372995
"AC007491.1",-0.725049050320996,0.484300813262406,0.00307121127676083,0.0804566017372995
"ZNF844",-0.278519924995953,0.756903186306734,0.00307311093898646,0.0804575819926052
"TRIP4",0.529162041762216,1.69750927060159,0.0030741030156817,0.0804575819926052
"TBRG4",0.375235659751701,1.45533433793872,0.0030763456575346,0.0804789154474109
"ERMN",-0.290876217823216,0.74760821286286,0.00308135580113683,0.0805725949187802
"B3GNT3",0.172823606553075,1.18865641538831,0.00308517481596873,0.0806012810556027
"AL162586.2",-0.428417397419952,0.65153940716749,0.00308531226972454,0.0806012810556027
"CDY2B",7.426364272208,1679.68956436713,0.00308929636013785,0.0806214867835304
"TRGV3",-0.454174554502582,0.63497188637002,0.00309003162409295,0.0806214867835304
"PHF14",0.407874833695094,1.50361894696374,0.00309272550650254,0.0806214867835304
"HDC",-0.191169965523933,0.825992186025109,0.00309382342513897,0.0806214867835304
"GPR37",0.142204618502639,1.15281251117511,0.00309387682178066,0.0806214867835304
"AC018845.3",-0.549097570993136,0.577470701623212,0.00309558810858004,0.0806214867835304
"HACD4",-0.259189672420368,0.771676643385358,0.00309609619139959,0.0806214867835304
"AC108477.2",0.437733274672144,1.54919164365894,0.00310093748282889,0.0806833298549113
"VMAC",-0.489655807017363,0.612837292182996,0.00310185145320412,0.0806833298549113
"GCLC",0.131875076719454,1.14096577717613,0.00310276463611196,0.0806833298549113
"ANKHD1-EIF4EBP3",-0.354423922829228,0.701577489591731,0.0031091987546085,0.080800074481667
"AL161911.1",-0.595184107803217,0.551461028242713,0.00311012064753117,0.080800074481667
"SNORA16B",-0.587792228146114,0.555552464873044,0.00311781466694774,0.0809346922227469
"RAB1A",0.582919774227782,1.79126088020652,0.0031181735402974,0.0809346922227469
"RASAL3",-0.225169779647438,0.798380658465298,0.0031213810261365,0.0809366313938968
"FARSB",0.451707293981078,1.57099204244578,0.0031220076901282,0.0809366313938968
"S100A10",0.24308071909894,1.2751715506629,0.00312307597331892,0.0809366313938968
"PAQR4",0.262910809482784,1.3007107027177,0.00312417096133572,0.0809366313938968
"INTS8",0.388959325241197,1.47544453676186,0.00312542653867804,0.0809366313938968
"AC124014.1",-0.501969816781097,0.605337081392126,0.00312983230956585,0.0810135106905805
"LINC00211",-0.612711476381007,0.541879581608433,0.00313176967507206,0.08102645580627
"CTSH",-0.177243074683366,0.837576166215371,0.00313774871781979,0.0811439090439487
"AC107373.2",0.370737950326497,1.4488033651888,0.0031396953980568,0.0811570232741176
"AL359844.1",-0.624421942031733,0.535570930099161,0.00314917103625963,0.0812564870789031
"RPL18AP7",-0.629170344163086,0.533033852253137,0.00314929123275769,0.0812564870789031
"DNAJA1",0.462879012376385,1.58864112487387,0.00314956754104973,0.0812564870789031
"MIR5685",-0.592770519874877,0.552793635458859,0.00315052324744464,0.0812564870789031
"AC104117.1",-0.94695564144928,0.387920195797145,0.00315074997790695,0.0812564870789031
"KCNRG",-0.385504379543881,0.680107517361402,0.00315735147187562,0.0813895046083493
"CYP2U1",-0.305707588320791,0.736601978989329,0.00315956493203244,0.0814073134598701
"SPATS2L",0.30143992239326,1.35180389955545,0.00316093034560195,0.0814073134598701
"AP1S3",0.299521453203926,1.34921299150741,0.00316697668762828,0.0815249976677937
"ADAM10",0.368558813733671,1.4456496621827,0.00316839204431205,0.0815249976677937
"SLC20A1P2",-1.41535369308653,0.242839707531784,0.00317058795475283,0.0815442821793547
"SNRPA1",0.381216735148864,1.4640648853465,0.00317226010058737,0.0815500845557291
"EFCC1",-0.233919770148415,0.791425309283622,0.00317613974260072,0.0816126044343019
"FMO3",-0.207439296425996,0.812662571798395,0.00317977530312254,0.0816464668853589
"FAF2",0.490902068607542,1.63378934550525,0.00318035407407847,0.0816464668853589
"ATXN1-AS1",-0.406798693991415,0.665778201964832,0.00318825215178771,0.0818119723755958
"PCDH15",-0.233707704615019,0.791593161111142,0.00319433602257195,0.0819307950903166
"NUDCD1",0.311169447622776,1.36502050106964,0.00319738244273748,0.0819413175352857
"AIMP2",0.360844889569159,1.43454093135876,0.00319765323147489,0.0819413175352857
"LINC00906",-0.671553285308628,0.510914365349306,0.00320102707025707,0.0819850734077545
"TRAV23DV6",-0.408674054703649,0.664530797713859,0.00320226925719943,0.0819850734077545
"MIR616",-0.477662869037615,0.620231260900943,0.0032042137089615,0.0819976178195251
"FRMPD2B",-0.472616044770505,0.623369371164443,0.00320578899814561,0.0820007080578297
"AL031716.1",-0.416498585574835,0.659351445398056,0.00320818563340488,0.0820247951332579
"GPC5-AS1",-0.62032925236402,0.537767347272188,0.00321613341183693,0.0821223550811983
"AC012360.2",-0.571880083876625,0.564463202300072,0.00321661320782452,0.0821223550811983
"CCDC88C",-0.280439959610495,0.755451300270926,0.00321711422552267,0.0821223550811983
"ATAD3C",-0.179290995213878,0.835862631978559,0.00321782819594095,0.0821223550811983
"TMEM250",0.465560200093275,1.59290628523711,0.00323577023186425,0.0825428880504883
"RXFP1",-0.25620865162167,0.773980459665214,0.00323856903751658,0.0825769190678584
"MPV17L",-0.175778997096133,0.838803340828144,0.0032479623685394,0.0827789902752157
"AC073862.4",-0.554358741999148,0.57444050768488,0.00325506523217502,0.0829095752957873
"STIP1",0.404836572924689,1.49905749345508,0.00325720767185236,0.0829095752957873
"C5orf38",-0.124166652201046,0.883232635954262,0.00325764780630442,0.0829095752957873
"JAML",-0.189868522876627,0.827067867299258,0.00325896868978758,0.0829095752957873
"ACTN1",0.29506398484236,1.34321230116409,0.00326199340632573,0.0829490934934684
"LHFPL3",-0.216039201596188,0.805703716382646,0.00327103958700798,0.0831352734215573
"AC022001.3",-0.729163984929868,0.482312041723495,0.00327226429194047,0.0831352734215573
"FAM104A",0.525887602167421,1.69195996941744,0.00327420597304092,0.0831471333045743
"AL035250.1",1.15115632319158,3.16184691359231,0.00327568611405839,0.0831472671617091
"BCL9L",0.260759725526779,1.29791577193678,0.00327922929570009,0.0831997438228569
"EAF1",0.550429254280704,1.73399718385165,0.00328179446838722,0.0832273706476823
"MTHFD1L",0.398153998870362,1.48907332786139,0.00328423515167414,0.0832518169562865
"RNU6-1095P",-0.583373490339204,0.558012737199356,0.00328904727100957,0.0833363276181733
"PNMA8C",-0.423815061482783,0.654544921283287,0.00329407495274423,0.0834262217142447
"TRPA1",0.1886988550747,1.20767721185258,0.00329742974309143,0.0834577206409337
"TRMT10B",-0.417142191600339,0.658927219366733,0.00329827943784589,0.0834577206409337
"MCM2",0.205127831863598,1.22768199180976,0.00330709687227758,0.0836097749328068
"AC023510.2",-0.400182264386424,0.670197881697183,0.00330759353810242,0.0836097749328068
"AP4B1-AS1",-0.388090144039009,0.678351191191658,0.00331101256124597,0.0836097749328068
"TMEM130",-0.137842139871661,0.871236214351456,0.00331156906675667,0.0836097749328068
"TFG",0.434073086296213,1.54353167500733,0.0033133806303478,0.0836097749328068
"AP003548.1",-0.526382421464163,0.590738150530995,0.00331352221325296,0.0836097749328068
"SEC14L6",-0.15773058245394,0.854079855072918,0.00331534341701292,0.0836097749328068
"ELOVL6",0.157701342324928,1.17081646916154,0.00331901724138527,0.0836097749328068
"MTUS1",-0.231863582643965,0.793054302298882,0.00332042588254173,0.0836097749328068
"H1-0",0.32357569006399,1.38206076057663,0.00332057962507677,0.0836097749328068
"CLIC1",0.356140360574299,1.42780794214256,0.00332068084461942,0.0836097749328068
"ITGB1P1",0.227834043981537,1.2558768878091,0.00332208556565715,0.0836097749328068
"FLT3",-0.267144284157549,0.765562604940776,0.00332649134748439,0.0836833004041856
"FAM32BP",-0.672002391513893,0.510684962054546,0.00333245351481998,0.0837958962317088
"SCGB3A1",-0.0721775983184702,0.93036564976297,0.00333969307018523,0.0839404977818826
"POU2AF1",-0.140808196215188,0.868655907211035,0.00334164031446816,0.0839520117506492
"EIF3J",0.431984398832815,1.54031108432293,0.0033481973278938,0.0840457947486147
"KRT18P29",0.612060519798486,1.84422755379975,0.00335007445148958,0.0840457947486147
"AC009053.1",-0.36612332698905,0.693417278871099,0.00335088437408523,0.0840457947486147
"AC026333.2",3.50236695619882,33.1939276205716,0.00335133650125738,0.0840457947486147
"C20orf194",-0.345494422733664,0.70787027977393,0.00335320428865122,0.0840552445429085
"C17orf58",0.353613627907734,1.42420480716997,0.00336168597281783,0.0841838983278178
"DYNLL1",0.416513973011623,1.51666519355464,0.00336171117524009,0.0841838983278178
"ITGAL",-0.204763237794886,0.814840216941314,0.0033634030260958,0.0841838983278178
"KRT8P33",0.399798643454513,1.49152433921426,0.0033665045568227,0.0841838983278178
"AC004706.1",-0.393791855899017,0.674494433668084,0.00336837465384457,0.0841838983278178
"NKIRAS2",0.470126737389166,1.60019698515448,0.00337066947137343,0.0841838983278178
"METTL9",0.377529392799706,1.45867631774507,0.00337071324303444,0.0841838983278178
"KRT8P32",0.459459330580493,1.5832177561218,0.00337129404383632,0.0841838983278178
"AL359396.1",5.67570626095674,291.69427809315,0.00337177597602194,0.0841838983278178
"HERC2P7",-0.241191580590106,0.785691088806332,0.00337343212893401,0.0841879635682974
"AC105020.6",-0.698333748932621,0.497413429324824,0.00337602430267225,0.0841978374493201
"SAMD3",-0.290968018718368,0.747539584909798,0.00337810215038221,0.0841978374493201
"SMPD4",0.462740291392217,1.58842076229835,0.00338256287297974,0.0841978374493201
"SELENOI",0.285607018929783,1.33056946388425,0.00338294137213505,0.0841978374493201
"PABPC1P13",2.69662018439711,14.8295258664865,0.00338381853553671,0.0841978374493201
"AL008733.1",-0.284789840707397,0.752172313711341,0.00338383014318954,0.0841978374493201
"MASP2",-0.287313444370811,0.750276522024488,0.00338428231268908,0.0841978374493201
"SMARCE1",-0.42082099253742,0.656507610652889,0.00338943256043375,0.0842660750233904
"DLGAP4-AS1",-0.468611321695722,0.625870798287602,0.00339001451243525,0.0842660750233904
"PLAUR",0.201675123164865,1.2234504728223,0.0033975688267131,0.0844156332025144
"NDUFA6-DT",-0.416967665910862,0.659042229129794,0.00340045792639076,0.0844156332025144
"FAM185BP",-0.46242623150778,0.629753861791012,0.00340052332558022,0.0844156332025144
"AC010149.1",-0.48832480879145,0.61365352061046,0.00340515245949671,0.0844625469535175
"HAT1",0.449235434830157,1.56711356688711,0.00340564477671982,0.0844625469535175
"TYRO3",0.231484108793498,1.26046929604058,0.00340690775812933,0.0844625469535175
"AL356488.1",-0.572837255763906,0.563923172483336,0.00341098784184356,0.0845265277238559
"RN7SKP223",3.735010576446,41.888468591886,0.00341786039353516,0.0846596210658778
"KSR2",-0.198236277580416,0.820176041031515,0.00342138015063229,0.0846768846082492
"AC010226.1",-0.422203544369718,0.655600582004402,0.00342301357302056,0.0846768846082492
"LTC4S",-0.296858278484325,0.743149325147952,0.00342306336068894,0.0846768846082492
"GPR31",-0.434242358760907,0.647755247300858,0.00342961889305124,0.0848018397871302
"AC105233.4",-0.418089058173005,0.658303598498364,0.0034338055508182,0.0848601460926678
"DBH",-0.333918475614637,0.716112160451283,0.00343498746600447,0.0848601460926678
"AC006547.1",-0.390950883479188,0.676413378295174,0.0034402747315093,0.0849535384422114
"ZFP2",-0.3205446188939,0.725753670260204,0.00344542525737503,0.0849928936949341
"SIX5",0.357690011063423,1.43002226068526,0.00344727674571825,0.0849928936949341
"SLC25A1",0.34965368871494,1.41857619457255,0.0034484497558179,0.0849928936949341
"KCNK16",-0.376972948975347,0.68593462887961,0.00344982806170254,0.0849928936949341
"AC020659.1",-0.25474983430744,0.775110379733742,0.00344983445570331,0.0849928936949341
"TNFRSF19",-0.176006762396302,0.8386123122891,0.00345091410649397,0.0849928936949341
"CAMSAP2",0.405503820060296,1.50005806905217,0.00346308343393869,0.0852153760575816
"PRSS3",0.123563773138161,1.1315221629604,0.00346465780585298,0.0852153760575816
"AC009113.1",-0.356479691298128,0.700136690192549,0.00346588622782866,0.0852153760575816
"RNF4",0.572407741886246,1.77252971171309,0.00346639100779965,0.0852153760575816
"DNAJC18",-0.392354396020602,0.675464689539571,0.00346750519150156,0.0852153760575816
"AP003084.1",-0.615371277545158,0.54044020474315,0.00347016517462126,0.0852429335156278
"STRN4",0.440436012705336,1.55338436619804,0.00347313086645611,0.0852429335156278
"ANP32E",0.251991134825909,1.28658463143754,0.00347325083664767,0.0852429335156278
"AC012557.2",-0.539292906814402,0.583160455407966,0.00347467470588393,0.0852429335156278
"NUMBL",0.304348209705898,1.35574105610183,0.00347985482452043,0.0853006125980733
"AC008906.2",-0.485992052273187,0.615086695835127,0.00348005195429915,0.0853006125980733
"AC011477.3",-0.706985328766019,0.493128579417996,0.00348335409824244,0.0853341129502694
"OAS3",0.233228120222081,1.26266948691961,0.00348444600559671,0.0853341129502694
"LINC02728",-0.431623769311399,0.649453675129388,0.0034897035894433,0.0854257618577747
"AC036176.3",0.688801686474596,1.99132786782539,0.00349322275546989,0.0854304052850594
"ZNF879",-0.288125284240016,0.749667664811701,0.003495157780959,0.0854304052850594
"SUSD2",-0.10572843204419,0.899668936157914,0.00349528267740218,0.0854304052850594
"CHCHD2",0.259704376738897,1.29654674062992,0.0034978670342526,0.0854304052850594
"AL512791.1",-0.38788838079944,0.678488071333784,0.00349812790383251,0.0854304052850594
"PLEKHA3P1",-0.528985270181271,0.589202547831449,0.00349971398442801,0.0854304052850594
"NT5C1A",-0.288082078034197,0.749700055806863,0.00350281282646379,0.0854304052850594
"PTRH1",-0.547055956259526,0.578650878639333,0.00350303908037382,0.0854304052850594
"AC020779.1",-0.84669355280775,0.428830495804314,0.0035035315917954,0.0854304052850594
"AC104689.2",0.937575584085936,2.55378247608242,0.00350543680805658,0.0854396718901461
"AL355075.2",-0.376691464964915,0.686127735686805,0.00350694268401089,0.0854396718901461
"CCDC89",-0.285834360602546,0.751387064940464,0.00351011376315779,0.0854797006316136
"IDO2",-0.324654020156342,0.722777376791915,0.0035122062833817,0.0854797006316136
"AC069304.2",-2.67818788806325,0.0686875109044882,0.00351313442534853,0.0854797006316136
"RPP14",-0.534951857236903,0.585697486561404,0.00351542117201052,0.0854984400316069
"LDLRAD4",-0.214146992223419,0.807229719810139,0.00352358660354754,0.0856600769131506
"AC094019.2",-0.386935987950366,0.679134566330843,0.00353118720531831,0.0857567489835175
"AGO4",-0.418067087282533,0.658318062173513,0.00353366591381633,0.0857567489835175
"AC092171.5",-0.302321489094567,0.739100413967608,0.00353433479127406,0.0857567489835175
"LINC01644",-0.192122543941734,0.825205738331448,0.00353466124231392,0.0857567489835175
"CCDC146",-0.22097373285461,0.801737739375378,0.00353516894844783,0.0857567489835175
"AUNIP",0.211160681987133,1.23511079917531,0.00354598983055497,0.0859765297043818
"GTF2H4",-0.514433826247806,0.597838979555126,0.00354727912750802,0.0859765297043818
"AC105101.2",-0.639292860592453,0.527665425161743,0.00355633857718658,0.0861427207742776
"WNT3A",-0.2161921630705,0.805580484179459,0.00356029613468999,0.0861427207742776
"GRM1",0.340179862090297,1.40520031010064,0.00356249168112228,0.0861427207742776
"AC010210.1",-0.277156089488357,0.75793618200602,0.00356354942510041,0.0861427207742776
"ABCD2",-0.242177381075234,0.784916935792727,0.00356364364633773,0.0861427207742776
"ANKRD29",-0.135121879229224,0.873609430355221,0.00356507550505066,0.0861427207742776
"ZNF750",-0.121408490697715,0.885672096876331,0.00356675082609975,0.0861427207742776
"MUTYH",-0.444624136261295,0.641065183911993,0.00356687339016757,0.0861427207742776
"TRAV35",-0.483597626962597,0.616561239625832,0.00356832250022618,0.0861427207742776
"TDG",0.344910202219468,1.41186313179946,0.00356941598780886,0.0861427207742776
"ZNF598",0.375704065236906,1.45601618420322,0.00357328054006495,0.0861990858907582
"RAB9B",-0.308786712290176,0.734337378462033,0.00357717150761276,0.0862560397404521
"SATB2",0.224734942375785,1.25199082249538,0.00358463557243121,0.0863990658535194
"AL139041.1",-0.332403525094309,0.717197857122094,0.00358747429811988,0.0864222878237766
"POLE2",0.228934974059757,1.25726028181974,0.00358931173958896,0.0864222878237766
"IRF8",-0.192752329447766,0.824686199334189,0.00359085579247108,0.0864222878237766
"RNU6-1335P",8.55504168433499,5192.86934831161,0.00359173088497071,0.0864222878237766
"AC027045.3",0.868997578573431,2.38451936178293,0.00359406020808221,0.0864414412503596
"EIF4H",0.538584101787486,1.7135788904221,0.00360002167023766,0.0865478983715642
"SEC14L4",-0.16428887593809,0.848496876142497,0.00360347857716178,0.0865662729219268
"GCSAML",-0.232509894295347,0.792541907664275,0.003603857005601,0.0865662729219268
"PTTG1IP",0.372745887292413,1.45171539362848,0.00361188589967946,0.0867221803578915
"CTCFL",0.147843006549027,1.1593308747204,0.00361648659244154,0.086795678218597
"LPAR6",-0.274748934984583,0.759762849153098,0.00362251814740079,0.0869034396076029
"HLA-DMA",-0.1859082616702,0.830349766388679,0.00362618129710741,0.0869465631931245
"AC026523.3",2.35926298748013,10.5831486643455,0.00362763555181802,0.0869465631931245
"GOLGA6D",1.19889797660638,3.31646009154499,0.00362916169692223,0.0869465631931245
"TMSB15B-AS1",-0.423463236519969,0.654775247040677,0.0036304847764406,0.0869465631931245
"AC025287.3",-0.489169107524332,0.613135632377533,0.00363398937453259,0.0869935392690656
"PFDN2",0.308487991543512,1.36136516155513,0.00363936447730591,0.0870224344954225
"MIR5195",-0.468477040430165,0.625954846653405,0.00363961864827639,0.0870224344954225
"RNU6-1191P",0.637592819583961,1.89192119786259,0.00363982724102821,0.0870224344954225
"PPID",0.51073814581511,1.66652087645867,0.00364606981235654,0.0871347315563425
"PSRC1",0.234942221682218,1.26483568654339,0.00364864885297353,0.0871594185318795
"AL162384.1",0.783002072018175,2.18803104237927,0.00365336512654885,0.0872097242531271
"HOXA13",0.157011066010241,1.170008561156,0.00365477795098458,0.0872097242531271
"RAD51AP1",0.200708282331474,1.22226816259254,0.00365614215604895,0.0872097242531271
"MBIP",-0.211999126107272,0.808965404515175,0.00365844263325365,0.0872097242531271
"VTA1",0.432444183869555,1.54101945914902,0.00365848939014201,0.0872097242531271
"AC009831.1",-0.560055093304777,0.571177594920641,0.00366037684493701,0.0872099915617335
"AC025569.1",-0.268634742500006,0.764422415682938,0.00366159447329756,0.0872099915617335
"AL591686.1",-0.654947322891527,0.519469426013631,0.00366382913297603,0.0872231118459031
"ZEB2-AS1",-0.488439894150528,0.613582902138345,0.00366523967580077,0.0872231118459031
"ERVFRD-1",-0.374708577761918,0.687489599358324,0.00366814424872222,0.0872554009139089
"KCNK5",-0.166093365980331,0.846967152579182,0.00367139554530148,0.0872959069008504
"LINC01537",0.416264018657145,1.51628614385976,0.00367808273049021,0.0873407643740425
"LINC00412",-0.499400943051936,0.606894114972878,0.00368046213208145,0.0873407643740425
"AC004584.3",-0.492752404537546,0.610942516935982,0.00368067014283848,0.0873407643740425
"RNU6-1037P",5.96338532339101,388.924533452782,0.00368239364869093,0.0873407643740425
"AL355864.1",-0.388737384997953,0.677912276573251,0.00368242336385304,0.0873407643740425
"RN7SKP26",-0.675198160386397,0.509055535970505,0.00368412105183884,0.0873407643740425
"SNURF",-0.426102649511899,0.653049303487744,0.00368412689232072,0.0873407643740425
"DEDD2",0.416204528155401,1.51619594191938,0.00369221451804251,0.0874957064603466
"BFSP2",-0.320887680367106,0.725504734839418,0.00369561335805178,0.0875312857805945
"TRIM22",-0.219975087847682,0.802538790682041,0.00369682119064133,0.0875312857805945
"AC068587.4",-0.270039304286815,0.763349490839896,0.00370714500526168,0.0877211375409217
"MRPL13",0.263210521158479,1.30110059932737,0.0037079514467152,0.0877211375409217
"CD1E",-0.15252732178091,0.858535436918841,0.00371756589806294,0.0879117009518441
"ATAD2",0.229285386583007,1.25770091876532,0.00373216879549062,0.0881973086847031
"AC083899.1",0.500627741850458,1.64975656695688,0.00373277243014229,0.0881973086847031
"TNFRSF13C",-0.169818966027404,0.843817562415346,0.00374184181252427,0.0883745597079466
"SCNN1B",-0.126154849133707,0.881478340057375,0.00375043806667255,0.0885404926493852
"TCOF1",0.399342961320153,1.49084483305109,0.00375411524990016,0.0885828253178084
"CASC19",0.114234321578022,1.12101477206138,0.00375537378511356,0.0885828253178084
"ZNF554",-0.48533836906167,0.615488899124269,0.00375831926412678,0.0886152266141411
"AC112722.1",-0.398197167681985,0.671529610671543,0.00376230533606589,0.0886721260978471
"NDNF",-0.116253145597272,0.890249831944833,0.00376472054525807,0.0886824336034567
"TRIML2",0.284401732604014,1.32896671278497,0.00376688313361103,0.0886824336034567
"NTRK1",-0.324655669213051,0.722776184892016,0.00376746183624732,0.0886824336034567
"CBX3",0.368471413705401,1.44552331788268,0.00378001133790986,0.0889407008288841
"LINC00472",-0.205047187461366,0.8146088761796,0.0037851059301419,0.089023417570997
"AP005229.1",1.95072149356346,7.0337605632804,0.00379757446856919,0.0892559119474819
"AL512310.4",2.5590302216173,12.9232785204568,0.0037984545278741,0.0892559119474819
"CASS4",-0.215854997328659,0.805852144115659,0.00379974082364759,0.0892559119474819
"LINC00402",-0.308670203540831,0.734422940175842,0.00380520224528996,0.0893220624949099
"ANGPTL7",-0.35809739799339,0.699004990007512,0.00380572573635543,0.0893220624949099
"OR2M7",5.85472321200837,348.878321358797,0.0038174597927411,0.0895601803061057
"PPP1R14B",0.27406600410931,1.31530161468526,0.00382163969038406,0.089620948080321
"IER3",0.191073805798519,1.21054879430468,0.00383222234807951,0.0898317534699919
"AP000866.2",-0.27820948498316,0.757138195817864,0.00383471827585323,0.0898529000496681
"POMPP1",4.29203362431097,73.1150058672688,0.00383919328957055,0.089905192859152
"PPP4R1L",-0.216020557609416,0.805718738052108,0.00384013949916344,0.089905192859152
"MIR646",-0.762162957319981,0.466655977661645,0.00384459861400542,0.0899722255969986
"AL390755.1",-0.418848745519178,0.657803683498237,0.00384667917238007,0.0899835622498335
"HCRTR1",-0.561122586048,0.570568192307275,0.00385553840555431,0.0901066534454971
"AP001029.2",-0.35657676676518,0.700068727395162,0.00385612668001218,0.0901066534454971
"AL513166.1",-0.519203427848691,0.594994315151908,0.00385673610692466,0.0901066534454971
"AC011284.1",-0.495581221435297,0.609216714560831,0.00386313731784175,0.0901411341236076
"RN7SL338P",-0.786456516665763,0.455455839419068,0.00386385676784842,0.0901411341236076
"FAM21FP",-0.553348647217557,0.575021040191095,0.00386429434935804,0.0901411341236076
"AP000346.1",-0.555508890174902,0.573780195783942,0.00386477399587319,0.0901411341236076
"LINC01811",-0.41375359726794,0.661163843773954,0.00386702827980128,0.0901411341236076
"EPC1",-0.575002759405641,0.562703316078109,0.00387048498255685,0.0901411341236076
"SCN1A",-0.148179811692038,0.862276053685332,0.00387081457601003,0.0901411341236076
"AC027801.2",-0.557513424967792,0.572631185418391,0.00387320960636438,0.0901411341236076
"LINC02198",-0.266857526843781,0.765782167095912,0.00387503864876801,0.0901411341236076
"APOBEC3H",-0.261872784934533,0.769608923329856,0.00387506686072881,0.0901411341236076
"AGPS",0.442161038896813,1.55606630745957,0.00387619898948352,0.0901411341236076
"HMGB1P41",-0.609452043379175,0.543648683367845,0.00387739907495651,0.0901411341236076
"FGD2",-0.208977675123587,0.811413350143971,0.00388221250298078,0.0902158334987817
"AC010198.2",0.188645557771493,1.20761284762928,0.00388505719744968,0.0902447402403886
"B3GNT5",0.22617784417381,1.25379862623225,0.00388747214469092,0.0902554738012647
"ELAPOR1",-0.105040977549423,0.900287630249529,0.00388872119099035,0.0902554738012647
"PRICKLE4",-0.523249905562828,0.592591548564902,0.00389298070837169,0.0903019179951655
"CLSPN",0.188181136208547,1.20705213639642,0.00389392583096082,0.0903019179951655
"RASSF5",-0.27571447663706,0.759029620514597,0.00389953848582034,0.0903948937814998
"STIM2-AS1",-0.349500298394415,0.705040311484144,0.00392153823194875,0.0907885571038802
"KHDRBS2-OT1",-0.443064473792094,0.642065809335773,0.00392240589077989,0.0907885571038802
"EPB41",-0.346363204852178,0.707255561799292,0.00392251981417456,0.0907885571038802
"WDR37",-0.48159328743258,0.617798276998407,0.00392615127749408,0.0907885571038802
"C2orf81",-0.385819523736881,0.679893219195875,0.00392654445305476,0.0907885571038802
"ARL2BP",0.356510986369234,1.42833722267258,0.00392739551325025,0.0907885571038802
"MIR491",-0.955320204806607,0.384688945580156,0.00392779357840861,0.0907885571038802
"DNER",0.114623388808711,1.12145100703117,0.00393317264916352,0.0908756316677223
"NPIPA1",-0.260580874418311,0.770603831719212,0.00395079819929369,0.091245472873159
"CD276",0.373498342688159,1.45280815578534,0.00395284099560669,0.091255267800296
"ZNF788P",-0.53159191774275,0.587668704410024,0.00395605350318717,0.0912920476036349
"ITPKB",-0.2962831560073,0.743576849956411,0.00395948361891497,0.0913287359416099
"CD28",-0.204060814646142,0.815412780639678,0.00396088334357238,0.0913287359416099
"GREB1L",0.139369241092199,1.14954848218621,0.00396379854142963,0.0913585881323127
"AC078983.1",0.38209405575872,1.46534990324851,0.00396853305246918,0.0914165901234154
"AC092614.1",-0.544447287957093,0.580162357460907,0.00396955819182136,0.0914165901234154
"DPRXP6",-1.16071306313944,0.313262725120797,0.003975138779538,0.0914712993898551
"DLGAP1-AS2",0.196363691906215,1.21696942678934,0.00397687295326324,0.0914712993898551
"ZNF671",-0.276380530868577,0.758524233950119,0.00397805293913126,0.0914712993898551
"MAGEA9B",0.174289639691523,1.19040030306973,0.00397842390563227,0.0914712993898551
"AC009901.2",4.39017759236196,80.6547413746892,0.00398130110135161,0.0915001348918869
"CEBPG",0.302455166961044,1.35317700802369,0.00399162725039942,0.0916940582546899
"TRGV2",-0.463746057171715,0.628923244737683,0.00399299192946048,0.0916940582546899
"C1orf50",-0.459136904023237,0.631828739081757,0.00400004516284776,0.0917529890253511
"ELAVL1",0.710157990129894,2.03431263457635,0.00400009724790148,0.0917529890253511
"RUVBL2",0.368688724381527,1.44583747966637,0.0040004407376244,0.0917529890253511
"STOX1",-0.209387773367439,0.811080659176692,0.00401554406657261,0.0920271201819772
